STARTTESTT,COMPONENTID,外延机台,PROBER_RECORD_SID,WAFERQTY,ELE_YIELD,OPERATORID,STARTTESTTIME,ENDTESTTIME,MACHINENO,UPDATETIME,VF1_MIN,VF1_AVG,VF1_MAX,VF1_STD,VF1_YIELD,VF2_MIN,VF2_AVG,VF2_MAX,VF2_STD,VF2_YIELD,VF3_MIN,VF3_AVG,VF3_MAX,VF3_STD,VF3_YIELD,VF4_MIN,VF4_AVG,VF4_MAX,VF4_STD,VF4_YIELD,VF5_MIN,VF5_AVG,VF5_MAX,VF5_STD,VF5_YIELD,VFM2_MIN,VFM2_AVG,VFM2_MAX,VFM2_STD,VFM2_YIELD,DVF_MIN,DVF_AVG,DVF_MAX,DVF_STD,DVF_YIELD,VF_MIN,VF_AVG,VF_MAX,VF_STD,VF_YIELD,VFD_MIN,VFD_AVG,VFD_MAX,VFD_STD,VFD_YIELD,VZ1_MIN,VZ1_AVG,VZ1_MAX,VZ1_STD,VZ1_YIELD,IR1_MIN,IR1_AVG,IR1_MAX,IR1_STD,IR1_YIELD,IR2_MIN,IR2_AVG,IR2_MAX,IR2_STD,IR2_YIELD,LOP1_MIN,LOP1_AVG,LOP1_MAX,LOP1_STD,LOP1_YIELD,LOP2_MIN,LOP2_AVG,LOP2_MAX,LOP2_STD,LOP2_YIELD,LOP3_MIN,LOP3_AVG,LOP3_MAX,LOP3_STD,LOP3_YIELD,LOP4_MIN,LOP4_AVG,LOP4_MAX,LOP4_STD,LOP4_YIELD,LOP5_MIN,LOP5_AVG,LOP5_MAX,LOP5_STD,LOP5_YIELD,WLP1_MIN,WLP1_AVG,WLP1_MAX,WLP1_STD,WLP1_YIELD,WLD1_MIN,WLD1_AVG,WLD1_MAX,WLD1_STD,WLD1_YIELD,WLC1_MIN,WLC1_AVG,WLC1_MAX,WLC1_STD,WLC1_YIELD,HW1_MIN,HW1_AVG,HW1_MAX,HW1_STD,HW1_YIELD,PURITY1_MIN,PURITY1_AVG,PURITY1_MAX,PURITY1_STD,PURITY1_YIELD,WLP2_MIN,WLP2_AVG,WLP2_MAX,WLP2_STD,WLP2_YIELD,WLD2_MIN,WLD2_AVG,WLD2_MAX,WLD2_STD,WLD2_YIELD,ESD_HBM_YIELD,ESD_MM_YIELD
2018/6/25 0:00,X1A0618614AP-01-02,A06,A2018062510172192770000,580385,82.30468,qz6694,2018/6/25 3:30,2018/6/25 9:53,ABPRB T07,2018/6/25 10:17,2.728,3.0269,4.984,0.05028,98.56526,,,,,,,,,,,1.5,2.36203,2.707,0.02117,98.52529,,,,,,,,,,,,,,,,,,,,,0,0.01,0.049,0.00499,86.56357,5.1,52.39226,79.9,4.05953,99.43934,0,0.00711,4,0.09421,99.23068,,,,,99.32614,1.00009,4.15975,5.12495,0.17822,99.78273,,,,,,,,,,,,,,,,,,,,,419.3,461.17368,479.8,2.61526,,432.4,465.47529,482.2,2.32232,95.81467,,,,,,15.2,21.24436,37.3,0.81031,99.87319,,,,,,,,,,,,,,,,100,
2018/6/28 0:00,X1A0618616CP-04,A06,A2018062901352045450000,585600,89.09836,QZ6352,2018/6/28 18:18,2018/6/29 1:15,ABPRBL29,2018/6/29 1:35,2.606,3.04869,4.355,0.03538,94.32411,,,,,,,,,,,1.505,2.32135,2.692,0.0252,94.49812,,,,,,,,,,,,,,,,,,,,,0,0.00659,0.049,0.00152,98.95748,11.65,53.43025,77.682,3.77376,99.53706,0,0.00053,4.999,0.0201,99.79064,,,,,99.46773,1.08071,4.65986,7.59354,0.34764,99.12295,,,,,,,,,,,,,,,,,,,,,423.03,460.77166,473.8,2.88221,,430.87,465.04876,477.13,2.78753,95.33607,,,,,,14.64,20.5025,29.45,0.80668,99.99454,,,,,,,,,,,,,,,,100,
2018/6/28 0:00,X1A0618618CP-02-03,A06,A2018062900282915650000,582759,95.80976,QZ4518,2018/6/28 12:57,2018/6/29 0:02,ABPRBB29,2018/6/29 0:28,2.547,2.99846,4.922,0.05422,98.59736,,,,,,,,,,,1.538,2.33643,2.707,0.02898,98.76124,,,,,,,,,,,,,,,,,,,,,0,0.00118,0.049,0.00049,99.99091,5.792,52.76631,73.192,3.45111,99.45501,0,0.00169,4.866,0.0508,99.68615,,,,,99.12571,3.65339,4.01701,5.02086,0.10241,100,,,,,,,,,,,,,,,,,,,,,444.14,463.32366,467.13,2.86411,,449.09,467.70986,471.17,2.81379,97.49965,,,,,,14.98,21.52809,22.64,0.95817,100,,,,,,,,,,,,,,,,100,
2018/7/2 0:00,X1A0618620DP-01-01,A06,A2018070213005880220000,582613,94.05266,QZ6159,2018/7/2 2:34,2018/7/2 12:33,ABPRBI28,2018/7/2 13:00,2.634,3.00333,5.008,0.11782,97.33683,,,,,,,,,,,1.53,2.31188,2.709,0.03423,98.96827,,,,,,,,,,,,,,,,,,,,,0,0.00123,0.049,0.00137,99.58103,9.087,54.65417,79.665,3.48537,99.62823,0,0.00084,4.939,0.04643,99.90817,,,,,99.58446,3.30948,4.19658,6.91797,0.16593,99.98455,,,,,,,,,,,,,,,,,,,,,429.86,461.46557,468.49,2.53681,,436.15,466.08091,472.36,2.40571,97.2256,,,,,,15.49,21.13276,24.79,0.86134,100,,,,,,,,,,,,,,,,100,
2018/7/2 0:00,X1A0618621AP-11,A06,A2018070213213786840000,581966,95.41588,QZ6159,2018/7/2 2:50,2018/7/2 12:46,ABPRBI26,2018/7/2 13:21,2.694,3.02046,5.009,0.0534,98.5805,,,,,,,,,,,1.514,2.3592,2.709,0.0168,98.88722,,,,,,,,,,,,,,,,,,,,,0,0.0012,0.049,0.00074,99.90188,14.367,48.88571,69.031,4.50955,99.22504,0,0.00172,4.949,0.05663,99.64362,,,,,99.11421,3.57481,4.61928,5.93421,0.14028,100,,,,,,,,,,,,,,,,,,,,,437.14,462.36347,471.5,2.15104,,442.8,467.02513,475.7,2.14808,97.06787,,,,,,15.02,21.13761,25.36,0.79776,100,,,,,,,,,,,,,,,,100,
2018/7/2 0:00,X1A0618621AP-11-01,A06,A2018070213213786840000,581966,95.41588,QZ6159,2018/7/2 2:50,2018/7/2 12:46,ABPRBI26,2018/7/2 13:21,2.694,3.02046,5.009,0.0534,98.5805,,,,,,,,,,,1.514,2.3592,2.709,0.0168,98.88722,,,,,,,,,,,,,,,,,,,,,0,0.0012,0.049,0.00074,99.90188,14.367,48.88571,69.031,4.50955,99.22504,0,0.00172,4.949,0.05663,99.64362,,,,,99.11421,3.57481,4.61928,5.93421,0.14028,100,,,,,,,,,,,,,,,,,,,,,437.14,462.36347,471.5,2.15104,,442.8,467.02513,475.7,2.14808,97.06787,,,,,,15.02,21.13761,25.36,0.79776,100,,,,,,,,,,,,,,,,100,
2018/7/2 0:00,X1A0618621AP-11-02,A06,A2018070213213786840000,581966,95.41588,QZ6159,2018/7/2 2:50,2018/7/2 12:46,ABPRBI26,2018/7/2 13:21,2.694,3.02046,5.009,0.0534,98.5805,,,,,,,,,,,1.514,2.3592,2.709,0.0168,98.88722,,,,,,,,,,,,,,,,,,,,,0,0.0012,0.049,0.00074,99.90188,14.367,48.88571,69.031,4.50955,99.22504,0,0.00172,4.949,0.05663,99.64362,,,,,99.11421,3.57481,4.61928,5.93421,0.14028,100,,,,,,,,,,,,,,,,,,,,,437.14,462.36347,471.5,2.15104,,442.8,467.02513,475.7,2.14808,97.06787,,,,,,15.02,21.13761,25.36,0.79776,100,,,,,,,,,,,,,,,,100,
2018/7/2 0:00,X1A0618621AP-11-03,A06,A2018070213213786840000,581966,95.41588,QZ6159,2018/7/2 2:50,2018/7/2 12:46,ABPRBI26,2018/7/2 13:21,2.694,3.02046,5.009,0.0534,98.5805,,,,,,,,,,,1.514,2.3592,2.709,0.0168,98.88722,,,,,,,,,,,,,,,,,,,,,0,0.0012,0.049,0.00074,99.90188,14.367,48.88571,69.031,4.50955,99.22504,0,0.00172,4.949,0.05663,99.64362,,,,,99.11421,3.57481,4.61928,5.93421,0.14028,100,,,,,,,,,,,,,,,,,,,,,437.14,462.36347,471.5,2.15104,,442.8,467.02513,475.7,2.14808,97.06787,,,,,,15.02,21.13761,25.36,0.79776,100,,,,,,,,,,,,,,,,100,
2018/7/8 0:00,X1A0618626BP-04-03,A06,A2018070901114902410000,584901,96.1296,QZ5875,2018/7/8 13:09,2018/7/9 0:39,ABPRBD22,2018/7/9 1:11,2.632,2.97124,4.644,0.05559,99.35254,,,,,,,,,,,1.565,2.32183,2.47,0.0203,99.35784,,,,,,,,,,,,,,,,,,,,,0,0.00118,0.049,0.00044,,5.208,52.827,79.966,3.28078,99.55086,0,0.00811,4.991,0.03424,99.82236,,,,,99.46145,1.56953,4.81448,7.5017,0.20286,99.95384,,,,,,,,,,,,,,,,,,,,,430.42,465.85067,478.02,3.06548,,435.63,467.47108,478.06,2.71117,96.80254,,,,,,14.83,21.36919,27.83,0.64766,100,,,,,,,,,,,,,,,,100,
2018/8/10 0:00,X1A0618729CP-04-01-01,A06,A2018081021535624560000,244000,97.87295,QZ6137,2018/8/10 19:38,2018/8/10 21:49,ABPRBW04,2018/8/10 21:53,2.686,2.92822,4.94,0.05906,99.23279,,,,,,,,,,,1.584,2.32504,2.708,0.01691,99.53402,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,5.096,51.82944,68.507,2.90711,99.37295,0,5.00E-05,0.428,0.00214,99.93975,,,,,99.59836,1.19296,4.46409,5.20353,0.12868,99.94098,,,,,,,,,,,,,,,,,,,,,426.63,461.09856,474.42,2.06765,100,435.49,466.02654,478.17,1.79133,98.72131,,,,,,17.02,20.87169,33.55,0.50923,99.99344,,,,,,,,,,,,,,,,100,
2018/10/5 0:00,X1A0618914AP-06-01-01,A06,A2018100508004152090000,579264,94.23475,QZ7145,2018/10/5 2:32,2018/10/5 7:52,ABPRBO31,2018/10/5 8:00,2.781,3.13856,4.789,0.0615,96.97064,,,,,,,,,,,1.5,1.96416,2.677,0.02948,97.29605,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,13.097,53.72752,90,6.17556,96.30479,0,0.00011,0.116,0.00202,99.7029,,,,,97.6427,1.005,3.99201,5.684,0.20933,99.71274,,,,,,,,,,,,,,,,,,,,,484.7,515.88316,539.91,2.25459,99.65473,491.18,522.69404,549.15,3.02685,99.28461,,,,,,25.5,29.81926,45.9,0.57655,99.9199,,,,,,,,,,,,,,,,100,
2018/10/5 0:00,X1A0618914AP-06-01-02,A06,A2018100508004152090000,579264,94.23475,QZ7145,2018/10/5 2:32,2018/10/5 7:52,ABPRBO31,2018/10/5 8:00,2.781,3.13856,4.789,0.0615,96.97064,,,,,,,,,,,1.5,1.96416,2.677,0.02948,97.29605,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,13.097,53.72752,90,6.17556,96.30479,0,0.00011,0.116,0.00202,99.7029,,,,,97.6427,1.005,3.99201,5.684,0.20933,99.71274,,,,,,,,,,,,,,,,,,,,,484.7,515.88316,539.91,2.25459,99.65473,491.18,522.69404,549.15,3.02685,99.28461,,,,,,25.5,29.81926,45.9,0.57655,99.9199,,,,,,,,,,,,,,,,100,
2018/11/14 0:00,X1A0618B02EP-13-01,A06,A2018111408411422260000,585090,96.89791,QZ6780,2018/11/14 0:29,2018/11/14 8:38,ABPRBR75,2018/11/14 8:41,2.758,2.97503,3.869,0.02239,99.3642,,,,,,,,,,,1.565,2.341,2.509,0.01573,99.33395,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,11.912,53.74512,79.993,4.54456,99.12936,0,0.0002,4.804,0.02332,99.68518,,,,,99.47666,1.00009,4.52242,6.10565,0.18263,98.21976,,,,,,,,,,,,,,,,,,,,,414.66,460.42722,475.98,2.35337,98.39785,422.65,463.75164,477.49,2.23473,97.51782,,,,,,14.49,19.41516,27.68,0.66985,98.40008,,,,,,,,,,,,,,,,100,
2018/6/11 0:00,X1A0718523EP-02,A07,A2018061120055116690000,584658,92.96409,QZ6566,2018/6/11 9:01,2018/6/11 19:47,ABPRBF26,2018/6/11 20:05,2.673,3.00058,4.936,0.04775,99.1655,,,,,,,,,,,1.505,2.35957,2.69,0.0236,99.44138,,,,,,,,,,,,,,,,,,,,,0,0.00113,0.041,0.00042,99.99521,5.968,50.05114,72.209,3.2803,99.60438,0,0.00039,4.486,0.0259,99.93039,,,,,99.56043,3.08191,4.54752,5.00045,0.17478,100,,,,,,,,,,,,,,,,,,,,,430.32,459.92564,471.88,3.18532,,436.55,464.36358,475.3,3.05498,93.77174,,,,,,16.7,21.04996,25.51,1.1127,100,,,,,,,,,,,,,,,,100,
2018/6/25 0:00,X1A0718614CP-05-01,A07,A2018062605544085020000,584613,94.03742,QZ6498,2018/6/25 19:15,2018/6/26 5:27,ABPRBO29,2018/6/26 5:54,2.669,3.02468,5.008,0.10494,96.10272,,,,,,,,,,,1.503,2.35409,2.709,0.02039,99.02979,,,,,,,,,,,,,,,,,,,,,0,0.00131,0.049,0.00126,99.72358,13.5,50.44112,75.006,5.12761,99.65105,0,0.00091,4.77,0.03072,99.88009,,,,,99.5893,1.6328,4.24647,5.21476,0.22604,99.85837,,,,,,,,,,,,,,,,,,,,,421.62,462.81149,482.07,2.58371,,430.31,468.005,485.48,2.4889,98.14493,,,,,,16.5,21.67623,28.8,0.71487,100,,,,,,,,,,,,,,,,100,
2018/6/30 0:00,X1A0718619EP-05,A07,A2018063009420177830000,584463,96.57977,QZ6159,2018/6/30 3:18,2018/6/30 9:19,ABPRB K02,2018/6/30 9:42,2.806,2.9968,3.884,0.0308,99.73121,,,,,,,,,,,1.5,2.33295,2.51,0.01759,99.37413,,,,,,,,,,,,,,,,,,,,,0,0.01042,0.049,0.00304,99.12826,5,49.30604,76.1,3.53206,99.48893,0,0.00856,4,0.09299,99.27729,,,,,99.28635,1.41543,3.81694,4.80553,0.09329,99.87151,,,,,,,,,,,,,,,,,,,,,431.9,464.21904,478,2.24772,,440.4,467.92691,479.7,1.96337,98.10116,,,,,,16.2,21.78947,28.4,0.85846,99.89888,,,,,,,,,,,,,,,,100,
2018/7/4 0:00,X1A0718620AP-13-03,A07,A2018070412592361780000,583072,97.36242,QZ6352,2018/7/4 5:23,2018/7/4 12:29,ABPRBL26,2018/7/4 12:59,2.702,3.02011,4.935,0.03903,99.47674,,,,,,,,,,,1.623,2.32036,2.505,0.01916,99.492,,,,,,,,,,,,,,,,,,,,,0,0.00709,0.048,0.00066,,15.137,54.56466,79.965,3.81038,99.72216,0,0.00048,4.583,0.01396,99.80877,,,,,99.61943,1.89201,4.60208,6.59651,0.20036,99.89024,,,,,,,,,,,,,,,,,,,,,433.31,465.14826,484.28,2.25471,,439.23,469.30223,485.98,2.13884,97.94194,,,,,,14.08,21.40856,27.88,0.89705,100,,,,,,,,,,,,,,,,100,
2018/7/7 0:00,X1A0718620DP-04-03,A07,A2018070714091040430000,582720,93.27842,QZ6519,2018/7/7 6:58,2018/7/7 13:48,ABPRBY20,2018/7/7 14:09,2.627,3.00819,4.95,0.04772,99.04774,,,,,,,,,,,1.508,2.35173,2.7,0.02304,99.4929,,,,,,,,,,,,,,,,,,,,,0,0.00693,0.049,0.00125,,14.282,57.32942,72.998,3.56771,99.75511,0,0.00104,4.903,0.03628,99.81827,,,,,99.66536,1.2246,4.2935,5.94952,0.20657,99.85448,,,,,,,,,,,,,,,,,,,,,423.95,459.17523,479.77,3.08888,,434.44,466.17591,484.78,3.0608,94.23119,,,,,,15.65,22.05585,29.42,1.06523,100,,,,,,,,,,,,,,,,100,
2018/7/8 0:00,X1A0718701DP-07-03,A07,A2018070819190381920000,583824,96.53731,QZ6159,2018/7/8 11:46,2018/7/8 18:51,ABPRBL29,2018/7/8 19:19,2.76,3.03867,4.988,0.03756,98.677,,,,,,,,,,,1.55,2.29806,2.69,0.02157,99.36111,,,,,,,,,,,,,,,,,,,,,0,0.00723,0.049,0.00117,,13.339,53.40724,76.424,4.04363,99.555,0,0.00056,4.898,0.01825,99.77579,,,,,99.51098,1.40319,4.45009,5.34028,0.12786,99.94793,,,,,,,,,,,,,,,,,,,,,428.27,463.00113,479.49,2.06798,,435.5,467.54943,482.21,2.00014,97.92814,,,,,,17.3,21.9871,29.62,0.61252,100,,,,,,,,,,,,,,,,100,
2018/8/1 0:00,X1A0718718DY-14,A07,A2018080200131010090000,572607,94.4344,QZ7111,2018/8/1 13:16,2018/8/1 23:29,ABPRBH24,2018/8/2 0:13,2.913,3.25992,5.001,0.07596,96.42041,,,,,,,,,,,1.531,1.96652,2.687,0.03241,99.3472,,,,,,,,,,,,,,,,,,,,,0,0.00187,5.824,0.00942,100,15.467,53.18975,90,4.45282,99.67709,0,0.00594,4.017,0.01785,99.87164,,,,,99.45058,2.08,3.74877,7.09,0.27095,99.95285,,,,,,,,,,,,,,,,,,,,,485.4,515.50922,523.81,2.26139,99.78153,489.99,520.98779,531.05,2.78627,97.07339,,,,,,25.04,28.8252,32.89,0.42518,100,,,,,,,,,,,,,,,,100,
2018/8/1 0:00,X1A0718718DY-14-01,A07,A2018080200131010090000,572607,94.4344,QZ7111,2018/8/1 13:16,2018/8/1 23:29,ABPRBH24,2018/8/2 0:13,2.913,3.25992,5.001,0.07596,96.42041,,,,,,,,,,,1.531,1.96652,2.687,0.03241,99.3472,,,,,,,,,,,,,,,,,,,,,0,0.00187,5.824,0.00942,100,15.467,53.18975,90,4.45282,99.67709,0,0.00594,4.017,0.01785,99.87164,,,,,99.45058,2.08,3.74877,7.09,0.27095,99.95285,,,,,,,,,,,,,,,,,,,,,485.4,515.50922,523.81,2.26139,99.78153,489.99,520.98779,531.05,2.78627,97.07339,,,,,,25.04,28.8252,32.89,0.42518,100,,,,,,,,,,,,,,,,100,
2018/9/17 0:00,X1A0718907DP-14-01-03,A07,A2018091722555576300000,573136,98.26673,QZ7010,2018/9/17 13:59,2018/9/17 22:45,ABPRBG49,2018/9/17 22:55,2.894,3.26982,4.696,0.0484,99.47273,,,,,,,,,,,1.5,1.97936,2.705,0.03043,99.40922,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,5.432,56.33428,90,4.13458,99.31569,0,0.00017,4.952,0.02044,99.85257,,,,,99.55648,1.99,3.88334,5.91,0.20789,99.96371,,,,,,,,,,,,,,,,,,,,,489.23,515.58406,522.64,2.27394,99.77667,495.33,521.68089,531.02,2.67359,99.29092,,,,,,24.03,27.39201,32.2,0.67564,99.98604,,,,,,,,,,,,,,,,100,
2018/10/4 0:00,X1A0718920DP-11-01,A07,A2018100407373362310000,548352,96.20299,QZ2195,2018/10/4 1:29,2018/10/4 7:32,ABPRBO30,2018/10/4 7:37,2.902,3.10217,4.981,0.07485,98.0642,,,,,,,,,,,1.554,1.94562,2.703,0.04199,98.26279,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,6.668,54.52213,90,3.53647,98.12584,0,8.00E-05,1.911,0.00362,99.81198,,,,,98.68169,1.063,3.89914,6.231,0.29583,99.90371,,,,,,,,,,,,,,,,,,,,,489.68,517.13539,526.29,2.86416,99.78408,496.17,525.27243,536.33,3.72854,99.34932,,,,,,24.42,30.58164,33.28,0.81546,99.98833,,,,,,,,,,,,,,,,100,
2018/12/9 0:00,X1A0718B28BP-02-01-02,A07,A2018120921155895390000,581275,98.4491,QZ7188,2018/12/9 14:09,2018/12/9 21:11,ABPRBA28,2018/12/9 21:15,2.732,2.9852,4.382,0.03484,99.72836,,,,,,,,,,,1.649,2.33745,2.5,0.01625,99.72629,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,14.825,56.79472,79.869,4.04958,99.60225,0,2.00E-05,0.153,0.00099,99.9637,,,,,99.7564,1.00009,4.33078,5.12699,0.12428,99.7158,,,,,,,,,,,,,,,,,,,,,419.04,460.16094,476.84,2.40727,99.72784,426.97,464.54831,479.48,2.24825,98.68221,,,,,,14.51,20.81608,33.29,0.86067,99.72715,,,,,,,,,,,,,,,,100,
2018/5/14 0:00,X1A0818429EY-11-04,A08,A2018051505364642060000,576909,93.31298,QZ6417,2018/5/14 19:14,2018/5/15 5:16,ABPRBN27,2018/5/15 5:36,2.867,3.2026,5.008,0.09587,96.68249,,,,,,,,,,,1.516,1.96792,2.709,0.03855,99.26869,,,,,,,,,,,,,,,,,,,,,0,0.00651,7.634,0.11077,99.38708,12.281,54.35037,80.975,5.60153,99.76374,0,0.00028,4.725,0.01261,99.90796,,,,,99.58884,1.7,4.55127,10.49,0.45657,98.16696,,,,,,,,,,,,,,,,,,,,,485.29,513.94561,522.08,2.26317,,491.32,520.26046,529.82,2.21025,97.24497,,,,,,23.92,27.46619,32.56,0.54799,100,,,,,,,,,,,,,,,,100,
2018/6/24 0:00,X1A0818523AY-06,A08,A2018062422194809880000,575054,94.49095,QZ6137,2018/6/24 15:24,2018/6/24 21:48,ABPRB Y27,2018/6/24 22:19,2.79,3.19771,4.994,0.0571,98.78255,,,,,,,,,,,1.5,1.95417,2.697,0.03593,98.63213,,,,,,,,,,,,,,,,,,,,,0,0.0206,1.599,0.11157,98.81889,6,55.04788,90,5.10522,98.90167,0,0.00685,4,0.08834,98.33981,,,,,98.50205,1.053,3.46655,5.661,0.31543,99.62786,,,,,,,,,,,,,,,,,,,,,491.3,518.80602,532.9,2.60135,,492.5,523.56028,542.5,3.13573,97.28982,,,,,,25.3,29.52566,38.8,0.75229,99.7828,,,,,,,,,,,,,,,,100,
2018/6/24 0:00,X1A0818523AY-06-01,A08,A2018062422194809880000,575054,94.49095,QZ6137,2018/6/24 15:24,2018/6/24 21:48,ABPRB Y27,2018/6/24 22:19,2.79,3.19771,4.994,0.0571,98.78255,,,,,,,,,,,1.5,1.95417,2.697,0.03593,98.63213,,,,,,,,,,,,,,,,,,,,,0,0.0206,1.599,0.11157,98.81889,6,55.04788,90,5.10522,98.90167,0,0.00685,4,0.08834,98.33981,,,,,98.50205,1.053,3.46655,5.661,0.31543,99.62786,,,,,,,,,,,,,,,,,,,,,491.3,518.80602,532.9,2.60135,,492.5,523.56028,542.5,3.13573,97.28982,,,,,,25.3,29.52566,38.8,0.75229,99.7828,,,,,,,,,,,,,,,,100,
2018/6/22 0:00,X1A0818609BY-07-02,A08,A2018062223560783920000,581457,96.63329,QZ5665,2018/6/22 10:25,2018/6/22 23:32,ABPRBG26,2018/6/22 23:56,2.704,3.03695,4.983,0.04837,98.62673,,,,,,,,,,,1.522,2.33648,2.708,0.01715,99.013,,,,,,,,,,,,,,,,,,,,,0,0.00128,0.049,0.00088,99.8748,13.32,47.27786,68.593,3.19945,99.39497,0,0.01833,4.971,0.05223,99.64916,,,,,99.20768,1.12867,3.8072,5.48009,0.19526,99.91796,,,,,,,,,,,,,,,,,,,,,426.97,463.09863,485.96,1.99169,,435.19,468.345,488.98,1.93447,98.36858,,,,,,15.72,22.44689,30.23,0.77892,99.9969,,,,,,,,,,,,,,,,100,
2018/9/3 0:00,X1A0818613AF-06-02,A08,A2018090407463629950000,567718,96.55287,QZ6137,2018/9/3 22:27,2018/9/4 7:34,ABPRB R01,2018/9/4 7:46,2.79,3.00857,4.941,0.0426,98.79218,,,,,,,,,,,1.507,2.35387,2.709,0.01806,98.84643,,,,,,,,,,,,,,,,,,,,,0,0,0,0,100,18.4,50.2789,79.8,3.87284,99.3178,0,0.00028,0.198,0.00236,99.85415,,,,,99.14658,1.16847,4.35742,5.59234,0.12121,99.45237,,,,,,,,,,,,,,,,,,,,,427.9,462.05732,477.8,2.04685,,437.3,466.23633,479.6,1.82534,97.44944,,,,,,17.1,21.76084,42.9,0.69381,99.45959,,,,,,,,,,,,,,,,100,
2018/6/27 0:00,X1A0818616BP-01,A08,A2018062806311154920000,573975,93.21991,QZ6786,2018/6/27 20:20,2018/6/28 6:07,ABPRBI23,2018/6/28 6:31,2.59,2.98689,4.663,0.03789,99.02156,,,,,,,,,,,1.536,2.33573,2.663,0.02445,99.03201,,,,,,,,,,,,,,,,,,,,,0,0.00112,0.04,0.00038,99.99512,7.559,50.11213,72.33,3.09142,99.49162,0,0.00209,4.977,0.05876,99.75835,,,,,99.39684,2.28694,4.41074,6.54855,0.19677,99.90122,,,,,,,,,,,,,,,,,,,,,418.21,457.61484,473.21,3.10179,,429.44,464.76619,479.74,2.98777,93.93179,,,,,,15.97,21.77828,26.88,1.03109,100,,,,,,,,,,,,,,,,100,
2018/6/27 0:00,X1A0818616BP-13-01,A08,A2018062807560378110000,579632,96.71205,QZ6556,2018/6/27 22:13,2018/6/28 6:45,ABPRBX23,2018/6/28 7:56,2.716,2.99615,4.912,0.03511,99.59423,,,,,,,,,,,1.815,2.34841,2.556,0.01683,99.64978,,,,,,,,,,,,,,,,,,,,,0,0.00645,0.049,0.00094,99.82765,16.102,50.88652,75.68,2.76605,99.80781,0,0.00041,4.847,0.0179,99.87216,,,,,99.72189,1.33073,4.11466,5.08311,0.19525,99.91443,,,,,,,,,,,,,,,,,,,,,428.03,458.69736,472.9,2.54462,,438.87,467.00889,480.11,2.54491,97.22859,,,,,,16.41,21.64773,28.06,0.86003,100,,,,,,,,,,,,,,,,100,
2018/7/6 0:00,X1A0818624BP-06,A08,A2018070716480918980000,583792,96.55391,QZ5818,2018/7/6 15:27,2018/7/7 0:17,ABPRBY20,2018/7/7 16:48,2.682,2.97688,4.907,0.03156,99.41657,,,,,,,,,,,1.605,2.35743,2.569,0.01573,99.38814,,,,,,,,,,,,,,,,,,,,,0,0.00604,0.044,0.00055,,13.069,50.58866,74.627,5.09931,99.61168,0,0.00109,4.998,0.03514,99.80113,,,,,99.57314,1.0205,4.24428,5.73521,0.1829,99.79171,,,,,,,,,,,,,,,,,,,,,425.83,457.78508,484.44,2.56168,,435.65,464.80277,489.54,2.5259,97.07293,,,,,,16.56,21.33805,32.9,0.76182,99.94245,,,,,,,,,,,,,,,,100,
2018/7/6 0:00,X1A0818624BP-06-01,A08,A2018070716480918980000,583792,96.55391,QZ5818,2018/7/6 15:27,2018/7/7 0:17,ABPRBY20,2018/7/7 16:48,2.682,2.97688,4.907,0.03156,99.41657,,,,,,,,,,,1.605,2.35743,2.569,0.01573,99.38814,,,,,,,,,,,,,,,,,,,,,0,0.00604,0.044,0.00055,,13.069,50.58866,74.627,5.09931,99.61168,0,0.00109,4.998,0.03514,99.80113,,,,,99.57314,1.0205,4.24428,5.73521,0.1829,99.79171,,,,,,,,,,,,,,,,,,,,,425.83,457.78508,484.44,2.56168,,435.65,464.80277,489.54,2.5259,97.07293,,,,,,16.56,21.33805,32.9,0.76182,99.94245,,,,,,,,,,,,,,,,100,
2018/7/6 0:00,X1A0818624BP-06-03,A08,A2018070716480918980000,583792,96.55391,QZ5818,2018/7/6 15:27,2018/7/7 0:17,ABPRBY20,2018/7/7 16:48,2.682,2.97688,4.907,0.03156,99.41657,,,,,,,,,,,1.605,2.35743,2.569,0.01573,99.38814,,,,,,,,,,,,,,,,,,,,,0,0.00604,0.044,0.00055,,13.069,50.58866,74.627,5.09931,99.61168,0,0.00109,4.998,0.03514,99.80113,,,,,99.57314,1.0205,4.24428,5.73521,0.1829,99.79171,,,,,,,,,,,,,,,,,,,,,425.83,457.78508,484.44,2.56168,,435.65,464.80277,489.54,2.5259,97.07293,,,,,,16.56,21.33805,32.9,0.76182,99.94245,,,,,,,,,,,,,,,,100,
